countryA,labelA,isoA,geonameA,place,countryB,labelB,isoB,geonameB
http://www.wikidata.org/entity/Q221,North Macedonia,MK,718075,,http://www.wikidata.org/entity/Q36704,Yugoslavia,YU,8505035
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q36704,Yugoslavia,YU,8505035
http://www.wikidata.org/entity/Q236,Montenegro,ME,3194884,,http://www.wikidata.org/entity/Q36704,Yugoslavia,YU,8505035
http://www.wikidata.org/entity/Q215,Slovenia,SI,3190538,,http://www.wikidata.org/entity/Q36704,Yugoslavia,YU,8505035
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q36704,Yugoslavia,YU,8505035
http://www.wikidata.org/entity/Q1206012,German Reich,,,,http://www.wikidata.org/entity/Q37,Lithuania,LT,597427
http://www.wikidata.org/entity/Q207272,Second Polish Republic,,,,http://www.wikidata.org/entity/Q37,Lithuania,LT,597427
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q37,Lithuania,LT,597427
http://www.wikidata.org/entity/Q38872,Prussia,,,,http://www.wikidata.org/entity/Q37,Lithuania,LT,597427
http://www.wikidata.org/entity/Q79,Egypt,EG,357994,,http://www.wikidata.org/entity/Q370173,Sultanate of Egypt,,
http://www.wikidata.org/entity/Q1246,Kosovo,XK,831053,,http://www.wikidata.org/entity/Q37024,Serbia and Montenegro,,8505033
http://www.wikidata.org/entity/Q236,Montenegro,ME,3194884,,http://www.wikidata.org/entity/Q37024,Serbia and Montenegro,,8505033
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q37024,Serbia and Montenegro,,8505033
http://www.wikidata.org/entity/Q258,South Africa,ZA,953987,,http://www.wikidata.org/entity/Q370736,Cape Colony,,
http://www.wikidata.org/entity/Q12490507,Rashidun Caliphate,,,,http://www.wikidata.org/entity/Q3708094,Seljuk Empire,,
http://www.wikidata.org/entity/Q12536,Abbasid Caliphate,,,,http://www.wikidata.org/entity/Q3708094,Seljuk Empire,,
http://www.wikidata.org/entity/Q1986139,Parthian Empire,,,,http://www.wikidata.org/entity/Q3708094,Seljuk Empire,,
http://www.wikidata.org/entity/Q273874,Buyid dynasty,,,,http://www.wikidata.org/entity/Q3708094,Seljuk Empire,,
http://www.wikidata.org/entity/Q83891,Sasanian Empire,,,,http://www.wikidata.org/entity/Q3708094,Seljuk Empire,,
http://www.wikidata.org/entity/Q8575586,Umayyad Caliphate,,,,http://www.wikidata.org/entity/Q3708094,Seljuk Empire,,
http://www.wikidata.org/entity/Q794,Iran,IR,130758,,http://www.wikidata.org/entity/Q3708094,Seljuk Empire,,
http://www.wikidata.org/entity/Q858,Syria,SY,163843,,http://www.wikidata.org/entity/Q3708094,Seljuk Empire,,
http://www.wikidata.org/entity/Q173065,Kingdom of Naples,,,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q1747689,Ancient Rome,,,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q153529,Duchy of Milan,,,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q1016,Libya,LY,2215636,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q172579,Kingdom of Italy,,,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q170174,Papal States,,,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q215,Slovenia,SI,3190538,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q237,Vatican City,VA,3164670,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q2277,Roman Empire,,8354456,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q31,Belgium,BE,2802361,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q223936,Kingdom of Italy,,,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q209857,Kingdom of Lombardy–Venetia,,,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q664,New Zealand,NZ,2186224,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q408,Australia,AU,2077456,,http://www.wikidata.org/entity/Q38,Italy,IT,3175395
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q382593,New Netherland,,
http://www.wikidata.org/entity/Q236,Montenegro,ME,3194884,,http://www.wikidata.org/entity/Q386496,Kingdom of Montenegro,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q38872,Prussia,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q38872,Prussia,,
http://www.wikidata.org/entity/Q1206012,German Reich,,,,http://www.wikidata.org/entity/Q38872,Prussia,,
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q38872,Prussia,,
http://www.wikidata.org/entity/Q37,Lithuania,LT,597427,,http://www.wikidata.org/entity/Q38872,Prussia,,
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q38872,Prussia,,
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q38872,Prussia,,
http://www.wikidata.org/entity/Q218,Romania,RO,798549,,http://www.wikidata.org/entity/Q389004,Principality of Wallachia,,
http://www.wikidata.org/entity/Q736,Ecuador,EC,3658394,,http://www.wikidata.org/entity/Q3892131,Free Province of Guayaquil,,
http://www.wikidata.org/entity/Q1986139,Parthian Empire,,,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q265,Uzbekistan,UZ,1512440,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q620765,Lydia,,,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q41,Greece,GR,390903,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q83891,Sasanian Empire,,,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q796,Iraq,IQ,99237,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q624887,Neo-Babylonian Empire,,,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q733897,Old Babylonian Empire,,,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q93180,Seleucid Empire,,,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434
http://www.wikidata.org/entity/Q31,Belgium,BE,2802361,,http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434
http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313,,http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434
http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058,,http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q391980,Free Territory of Trieste,,
http://www.wikidata.org/entity/Q153529,Duchy of Milan,,,,http://www.wikidata.org/entity/Q3932080,Kingdom of Sardinia and Corsica,,
http://www.wikidata.org/entity/Q426025,Duchy of Savoy,,,,http://www.wikidata.org/entity/Q3932080,Kingdom of Sardinia and Corsica,,
http://www.wikidata.org/entity/Q668,India,IN,1269750,,http://www.wikidata.org/entity/Q3960459,Kingdom of Sikkim,,
http://www.wikidata.org/entity/Q668,India,IN,1269750,,http://www.wikidata.org/entity/Q398,Bahrain,BH,290291
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q399,Armenia,AM,174982
http://www.wikidata.org/entity/Q132856,Armenian Soviet Socialist Republic,,,,http://www.wikidata.org/entity/Q399,Armenia,AM,174982
http://www.wikidata.org/entity/Q210198,Erivan Khanate,,,,http://www.wikidata.org/entity/Q399,Armenia,AM,174982
http://www.wikidata.org/entity/Q227,Azerbaijan,AZ,587116,,http://www.wikidata.org/entity/Q399,Armenia,AM,174982
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q399,Armenia,AM,174982
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q399,Armenia,AM,174982
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q28,Hungary,HU,719819,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q28513,Austria–Hungary,,,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q215,Slovenia,SI,3190538,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q31,Belgium,BE,2802361,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q40,Austria,AT,2782113
http://www.wikidata.org/entity/Q1246,Kosovo,XK,831053,,http://www.wikidata.org/entity/Q403,Serbia,RS,6290252
http://www.wikidata.org/entity/Q218,Romania,RO,798549,,http://www.wikidata.org/entity/Q403,Serbia,RS,6290252
http://www.wikidata.org/entity/Q219,Bulgaria,BG,732800,,http://www.wikidata.org/entity/Q403,Serbia,RS,6290252
http://www.wikidata.org/entity/Q221,North Macedonia,MK,718075,,http://www.wikidata.org/entity/Q403,Serbia,RS,6290252
http://www.wikidata.org/entity/Q36704,Yugoslavia,YU,8505035,,http://www.wikidata.org/entity/Q403,Serbia,RS,6290252
http://www.wikidata.org/entity/Q17,Japan,JP,1861060,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q155,Brazil,BR,3469034,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q664,New Zealand,NZ,2186224,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q733,Paraguay,PY,3437598,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q869,Thailand,TH,1605651,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q884,South Korea,KR,1835841,,http://www.wikidata.org/entity/Q408,Australia,AU,2077456
http://www.wikidata.org/entity/Q222,Albania,AL,783754,,http://www.wikidata.org/entity/Q41,Greece,GR,390903
http://www.wikidata.org/entity/Q83958,Macedonia,,,,http://www.wikidata.org/entity/Q41,Greece,GR,390903
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q41,Greece,GR,390903
http://www.wikidata.org/entity/Q796,Iraq,IQ,99237,,http://www.wikidata.org/entity/Q41137,Assyrian Empire,,
http://www.wikidata.org/entity/Q12548,Holy Roman Empire,,,,http://www.wikidata.org/entity/Q41304,Weimar Republic,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q41304,Weimar Republic,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q41304,Weimar Republic,,
http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,,,http://www.wikidata.org/entity/Q41304,Weimar Republic,,
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q41304,Weimar Republic,,
http://www.wikidata.org/entity/Q37,Lithuania,LT,597427,,http://www.wikidata.org/entity/Q41304,Weimar Republic,,
http://www.wikidata.org/entity/Q43287,German Empire,,,,http://www.wikidata.org/entity/Q41304,Weimar Republic,,
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q41304,Weimar Republic,,
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q414,Argentina,AR,3865483
http://www.wikidata.org/entity/Q79,Egypt,EG,357994,,http://www.wikidata.org/entity/Q4147013,Tulunid Emirate of Egypt,,
http://www.wikidata.org/entity/Q822,Lebanon,LB,272103,,http://www.wikidata.org/entity/Q41642,Phoenicia,,
http://www.wikidata.org/entity/Q801,Israel,IL,294640,,http://www.wikidata.org/entity/Q41642,Phoenicia,,
http://www.wikidata.org/entity/Q298,Chile,CL,3895114,,http://www.wikidata.org/entity/Q419,Peru,PE,3932488
http://www.wikidata.org/entity/Q750,Bolivia,BO,3923057,,http://www.wikidata.org/entity/Q419,Peru,PE,3932488
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q4208290,Kazikumukh Khanate,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q42199,Principality of Ansbach,,
http://www.wikidata.org/entity/Q884,South Korea,KR,1835841,,http://www.wikidata.org/entity/Q423,North Korea,KP,1873107
http://www.wikidata.org/entity/Q201705,Khmer Empire,,,,http://www.wikidata.org/entity/Q424,Cambodia,KH,1831722
http://www.wikidata.org/entity/Q869,Thailand,TH,1605651,,http://www.wikidata.org/entity/Q424,Cambodia,KH,1831722
http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,,,http://www.wikidata.org/entity/Q42585,Kingdom of Bohemia,,
http://www.wikidata.org/entity/Q28513,Austria–Hungary,,,,http://www.wikidata.org/entity/Q42585,Kingdom of Bohemia,,
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q42585,Kingdom of Bohemia,,
http://www.wikidata.org/entity/Q213,Czech Republic,CZ,3077311,,http://www.wikidata.org/entity/Q42585,Kingdom of Bohemia,,
http://www.wikidata.org/entity/Q153529,Duchy of Milan,,,,http://www.wikidata.org/entity/Q426025,Duchy of Savoy,,
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q426025,Duchy of Savoy,,
http://www.wikidata.org/entity/Q3932080,Kingdom of Sardinia and Corsica,,,,http://www.wikidata.org/entity/Q426025,Duchy of Savoy,,
http://www.wikidata.org/entity/Q889,Afghanistan,AF,1149361,,http://www.wikidata.org/entity/Q427941,Islamic Emirate of Afghanistan,,
http://www.wikidata.org/entity/Q12544,Byzantine Empire,,,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q12560,Ottoman Empire,,,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q1747689,Ancient Rome,,,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q335088,Armenian Kingdom of Cilicia,,,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q2277,Roman Empire,,8354456,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q83311,Persian Empire,,,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q41,Greece,GR,390903,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q620765,Lydia,,,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q389688,Achaemenid Empire,,,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q399,Armenia,AM,174982,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q794,Iran,IR,130758,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q858,Syria,SY,163843,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q796,Iraq,IQ,99237,,http://www.wikidata.org/entity/Q43,Turkey,TR,298795
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q4318679,Principality of Suzdal—Nizhny Novgorod,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q43287,German Empire,,
http://www.wikidata.org/entity/Q154195,Kingdom of Bavaria,,,,http://www.wikidata.org/entity/Q43287,German Empire,,
http://www.wikidata.org/entity/Q184,Belarus,BY,630336,,http://www.wikidata.org/entity/Q43287,German Empire,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q43287,German Empire,,
